Address,Award,City,Country,Cuisine,Location,Name,Phone Number,Price,Url,Latitude,Longitude,Price_NumRating
"2-26-4 Nishiazabu, Minato-ku, Tokyo, 106-0031, Japan",3 Stars MICHELIN,Tokyo,Japan,"French, Contemporary","Tokyo, Japan",L'Effervescence,81357669500,¥¥¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/l-effervescence,35.660299,139.719454,4
"2-7-2 Azabujuban, Minato-ku, Tokyo, 106-0045, Japan",3 Stars MICHELIN,Tokyo,Japan,Japanese,"Tokyo, Japan",Azabu Kadowaki,81357722553,¥¥¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/azabu-kadowaki,35.655993,139.733551,4
"3-4 Kagurazaka, Shinjuku-ku, Tokyo, 162-0825, Japan",3 Stars MICHELIN,Tokyo,Japan,Japanese,"Tokyo, Japan",Kohaku,815031385225,¥¥¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kohaku,35.700701,139.741008,4
"7F, Tokyo Midtown Hibiya, 1-1-2 Yurakucho, Chiyoda-ku, Tokyo, 100-0006, Japan",3 Stars MICHELIN,Tokyo,Japan,Japanese,"Tokyo, Japan",RyuGin,81366300007,¥¥¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/ryugin-1194232,35.673583,139.759193,4
"5-37 Kagurazaka, Shinjuku-ku, Tokyo, 162-0825, Japan",3 Stars MICHELIN,Tokyo,Japan,Japanese,"Tokyo, Japan",Kagurazaka Ishikawa,815031385225,¥¥¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kagurazaka-ishikawa,35.701212,139.739466,4
"9F, 7-8-13 Ginza, Chuo-ku, Tokyo, 104-0061, Japan",3 Stars MICHELIN,Tokyo,Japan,Sushi,"Tokyo, Japan",Sushi Yoshitake,81362537331,¥¥¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sushi-yoshitake,35.668923,139.761942,4
"4-7-5 Minamiazabu, Minato-ku, Tokyo, 106-0047, Japan",3 Stars MICHELIN,Tokyo,Japan,Chinese,"Tokyo, Japan",Sazenka,815031888819,¥¥¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/sazenka,35.649578,139.728395,4
"Yebisu Garden Place, 1-13-1 Mita, Meguro-ku, Tokyo, 153-0062, Japan",3 Stars MICHELIN,Tokyo,Japan,"French, Contemporary","Tokyo, Japan",Joël Robuchon,81354241347,¥¥¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/joel-robuchon-1193981,35.641903,139.714528,4
"1F, Toranomon Hills Residential Tower, 1-1-1 Atago, Minato-ku, Tokyo, 105-0002, Japan",3 Stars MICHELIN,Tokyo,Japan,Japanese,"Tokyo, Japan",Kanda,81364590176,¥¥¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/kanda,35.6658,139.748,4
"3-11-5 Minamioi, Shinagawa-ku, Tokyo, 140-0013, Japan",3 Stars MICHELIN,Tokyo,Japan,Japanese,"Tokyo, Japan",Makimura,81337686388,¥¥¥¥,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/makimura,35.590865,139.735449,4
"via Stella 22, Modena, 41121, Italy",3 Stars MICHELIN,Modena,Italy,Creative,"Modena, Italy",Osteria Francescana,39059223912,€€€€,https://guide.michelin.com/en/emilia-romagna/modena/restaurant/osteria-francescana,44.6448099,10.9215518,4
"contrada Santa Liberata, località Casadonna, Castel di Sangro, 67031, Italy",3 Stars MICHELIN,Castel di Sangro,Italy,"Creative, Modern Cuisine","Castel di Sangro, Italy",Reale,39086469382,€€€€,https://guide.michelin.com/en/abruzzo/castel-di-sangro/restaurant/reale,41.77379,14.10107,4
"via Ghibellina 87, Florence, 50122, Italy",3 Stars MICHELIN,Florence,Italy,Italian Contemporary,"Florence, Italy",Enoteca Pinchiorri,3905526311,€€€€,https://guide.michelin.com/en/toscana/firenze/restaurant/enoteca-pinchiorri,43.770066,11.2621974,4
"via Fava 18, Orta San Giulio, 28016, Italy",3 Stars MICHELIN,Orta San Giulio,Italy,"Creative, Mediterranean Cuisine","Orta San Giulio, Italy",Villa Crespi,390322911902,€€€€,https://guide.michelin.com/en/piemonte/orta-san-giulio/restaurant/villa-crespi,45.7964778,8.4159486,4
"località Runate 15, Runate, 46013, Italy",3 Stars MICHELIN,Runate,Italy,"Creative, Contemporary","Runate, Italy",Dal Pescatore,390376723001,€€€€,https://guide.michelin.com/en/lombardia/runate/restaurant/dal-pescatore,45.1712728,10.3565788,4
"via Cantalupa 17, Brusaporto, 24060, Italy",3 Stars MICHELIN,Brusaporto,Italy,Italian Contemporary,"Brusaporto, Italy",Da Vittorio,39035681024,€€€€,https://guide.michelin.com/en/lombardia/brusaporto/restaurant/da-vittorio,45.6756778,9.7692511,4
"via Cadlolo 101, Rome, 00136, Italy",3 Stars MICHELIN,Rome,Italy,"Mediterranean Cuisine, Contemporary","Rome, Italy",La Pergola,390635092152,€€€€,https://guide.michelin.com/en/lazio/roma/restaurant/la-pergola69016,41.9187946,12.4461151,4
"vicolo dell'Arco 1, angolo piazza Risorgimento 4, Alba, 12051, Italy",3 Stars MICHELIN,Alba,Italy,"Creative, Seasonal Cuisine","Alba, Italy",Piazza Duomo,390173366167,€€€€,https://guide.michelin.com/en/piemonte/alba/restaurant/piazza-duomo,44.7005555,8.0359341,4
"banchina di Levante 6, Senigallia, 60019, Italy",3 Stars MICHELIN,Senigallia,Italy,"Creative, Seafood","Senigallia, Italy",Uliassi,3907165463,€€€€,https://guide.michelin.com/en/marche/senigallia/restaurant/uliassi,43.7194609,13.2206503,4
"via Liguria 1, località Sarmeola, Rubano, 35030, Italy",3 Stars MICHELIN,Rubano,Italy,Creative,"Rubano, Italy",Le Calandre,39049630303,€€€€,https://guide.michelin.com/en/veneto/rubano/restaurant/le-calandre,45.4215425,11.8096633,4
"via Tortona 56, Milan, 20144, Italy",3 Stars MICHELIN,Milan,Italy,Creative,"Milan, Italy",Enrico Bartolini al Mudec,390284293701,€€€€,https://guide.michelin.com/en/lombardia/milano/restaurant/enrico-bartolini-al-mudec,45.4516,9.161865,4
"Bernhard-Simon-Strasse 2, Bad Ragaz, 7310, Switzerland",3 Stars MICHELIN,Bad Ragaz,Switzerland,"Creative, Market Cuisine","Bad Ragaz, Switzerland",Memories,41813033036,€€€€,https://guide.michelin.com/en/sankt-gallen-region/bad-ragaz/restaurant/memories,47.0002941,9.5037741,4
"Rue d'Yverdon 1, Crissier, 1023, Switzerland",3 Stars MICHELIN,Crissier,Switzerland,Classic French,"Crissier, Switzerland",Restaurant de l'Hôtel de Ville,41216340505,€€€€,https://guide.michelin.com/en/vaud/crissier/restaurant/restaurant-de-l-hotel-de-ville,46.553994,6.5766897,4
"Schlossgass 77, Fürstenau, 7414, Switzerland",3 Stars MICHELIN,Fürstenau,Switzerland,"Creative, Country cooking","Fürstenau, Switzerland",Schloss Schauenstein,41816321080,€€€€,https://guide.michelin.com/en/graubunden/frstenau/restaurant/schloss-schauenstein,46.7211969,9.4462648,4
"Blumenrain 8, Basel, 4001, Switzerland",3 Stars MICHELIN,Basel,Switzerland,Classic French,"Basel, Switzerland",Cheval Blanc by Peter Knogl,41612605007,€€€€,https://guide.michelin.com/en/basel-stadt/basel/restaurant/cheval-blanc-by-peter-knogl,47.5604261,7.5875706,4
"45 Itaewon-ro 55ga-gil, Yongsan-gu, Seoul, South Korea",3 Stars MICHELIN,Seoul,South Korea,Innovative,"Seoul, South Korea",Mosu,8227935995,₩₩₩₩,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/mosu,37.53644,126.99935,4
"431 W. 37th St., New York, 10018, USA",3 Stars MICHELIN,New York,USA,Contemporary,"New York, USA",Chef's Table at Brooklyn Fare,17182430050,$$$$,https://guide.michelin.com/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare,40.7560823,-73.9964997,4
"10 Columbus Circle, New York, 10019, USA",3 Stars MICHELIN,New York,USA,"Contemporary, French","New York, USA",Per Se,12128239335,$$$$,https://guide.michelin.com/en/new-york-state/new-york/restaurant/per-se,40.7680545,-73.9825882,4
"155 W. 51st St., New York, 10019, USA",3 Stars MICHELIN,New York,USA,Seafood,"New York, USA",Le Bernardin,12125541515,$$$$,https://guide.michelin.com/en/new-york-state/new-york/restaurant/le-bernardin,40.76177,-73.98223,4
"10 Columbus Circle, New York, 10019, USA",3 Stars MICHELIN,New York,USA,"Japanese, Sushi","New York, USA",Masa,12128239800,$$$$,https://guide.michelin.com/en/new-york-state/new-york/restaurant/masa,40.76819,-73.98234,4
"11 Madison Ave., New York, 10010, USA",3 Stars MICHELIN,New York,USA,"Innovative, Vegan","New York, USA",Eleven Madison Park,12128890905,$$$$,https://guide.michelin.com/en/new-york-state/new-york/restaurant/eleven-madison-park,40.7415543,-73.9872414,4
"2-5-18 Senriyamanishi, Suita, Osaka, 565-0851, Japan",3 Stars MICHELIN,Osaka,Japan,Japanese,"Osaka, Japan",Kashiwaya Osaka Senriyama,81663862234,¥¥¥¥,https://guide.michelin.com/en/osaka-region/osaka/restaurant/kashiwaya-1193128,34.770287,135.501289,4
"136 Matsushitacho, Nakagyo-ku, Kyoto, 604-8093, Japan",3 Stars MICHELIN,Kyoto,Japan,Japanese,"Kyoto, Japan",Isshisoden Nakamura,81752215511,¥¥¥¥,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/isshisoden-nakamura,35.010397,135.765083,4
"613 Maruyamacho, Higashiyama-ku, Kyoto, 605-0071, Japan",3 Stars MICHELIN,Kyoto,Japan,Japanese,"Kyoto, Japan",Mizai,81755513310,¥¥¥¥,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/mizai,35.002993,135.782364,4
"35 Nanzenji Kusagawacho, Sakyo-ku, Kyoto, 606-8437, Japan",3 Stars MICHELIN,Kyoto,Japan,Japanese,"Kyoto, Japan",Hyotei,81757714116,¥¥¥¥,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/hyotei,35.011328,135.786603,4
"570-118 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan",3 Stars MICHELIN,Kyoto,Japan,Japanese,"Kyoto, Japan",Maeda,81755255577,¥¥¥¥,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/maeda,35.001599,135.774161,4
"566-27 Komatsucho, Higashiyama-ku, Kyoto, 605-0811, Japan",3 Stars MICHELIN,Kyoto,Japan,Japanese,"Kyoto, Japan",Gion Sasaki,81755515000,¥¥¥¥,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/gion-sasaki,34.998881,135.775049,4
"1-9-11 Edobori, Nishi-ku, Osaka, 550-0002, Japan",3 Stars MICHELIN,Osaka,Japan,Innovative,"Osaka, Japan",HAJIME,81664476688,¥¥¥¥,https://guide.michelin.com/en/osaka-region/osaka/restaurant/hajime,34.688612,135.496084,4
"1-21-2 Shimanouchi, Chuo-ku, Osaka, 542-0082, Japan",3 Stars MICHELIN,Osaka,Japan,Japanese,"Osaka, Japan",Taian,81661200790,¥¥¥,https://guide.michelin.com/en/osaka-region/osaka/restaurant/taian,34.673353,135.507205,3
"459 Shimokawaracho, Higashiyama-ku, Kyoto, 605-0825, Japan",3 Stars MICHELIN,Kyoto,Japan,Japanese,"Kyoto, Japan",Kikunoi Honten,81755610015,¥¥¥¥,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/kikunoi-honten,35.001535,135.782079,4
"309 Middle St., Washington, 22747, USA",3 Stars MICHELIN,Washington,USA,"American, French","Washington, USA",The Inn at Little Washington,15406753800,$$$$,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/the-inn-at-little-washington,38.7134767,-78.1595348,4
"1723 N. Halsted St., Chicago, 60614, USA",3 Stars MICHELIN,Chicago,USA,"Creative, Modern Cuisine","Chicago, USA",Alinea,13128670110,$$$$,https://guide.michelin.com/en/illinois/chicago/restaurant/alinea,41.9132737,-87.648174,4
"Székely Mihály utca 2, Budapest, 1061, Hungary",2 Stars MICHELIN,Budapest,Hungary,"Modern Cuisine, Hungarian","Budapest, Hungary",Stand,36307859139,€€€€,https://guide.michelin.com/en/central-hungary/budapest/restaurant/stand,47.5001729,19.0596687,4
"Kastély tér 6, Tata, 2890, Hungary",2 Stars MICHELIN,Tata,Hungary,"Creative, Hungarian","Tata, Hungary",Platán Gourmet,36205486876,€€€€,https://guide.michelin.com/en/komarom-esztergom/tata/restaurant/platan-gourmet,47.64778,18.3183272,4
"24-1 Changfa Street, Qingyang, Chengdu, China Mainland",2 Stars MICHELIN,Chengdu,China Mainland,Sichuan,"Chengdu, China Mainland",Yu Zhi Lan,862862491966,¥¥¥¥,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/yu-zhi-lan-1196150,30.669182,104.055887,4
"No. 501, 5F, Chinese Financial Center, 33 Jiaozi Avenue, Wuhou, Chengdu, China Mainland",2 Stars MICHELIN,Chengdu,China Mainland,Taizhou,"Chengdu, China Mainland",Xin Rong Ji,862868102828,¥¥¥¥,https://guide.michelin.com/en/chengdu-municipality/chengdu/restaurant/xin-rong-ji-1207940,30.5833001,104.060602,4
"GF, Hotel MVSA, 61, Section 1, Jianguo North Road, Zhongshan District, Taipei, 10491, Taiwan",2 Stars MICHELIN,Taipei,Taiwan,Spanish Contemporary,"Taipei, Taiwan",Molino de Urdániz,886225006770,$$$$,https://guide.michelin.com/en/taipei-region/taipei/restaurant/molino-de-urdaniz,25.0507432,121.5372068,4
"17, Lane 52, Siwei Road, Da'an District, Taipei, 106, Taiwan",2 Stars MICHELIN,Taipei,Taiwan,Tempura,"Taipei, Taiwan",Mudan,886227068699,$$$$,https://guide.michelin.com/en/taipei-region/taipei/restaurant/mudan,25.035223,121.54723,4
"6, Lane 109, Section 1, Anhe Road, Da'an District, Taipei, 106, Taiwan",2 Stars MICHELIN,Taipei,Taiwan,Asian Contemporary,"Taipei, Taiwan",logy,,$$$,https://guide.michelin.com/en/taipei-region/taipei/restaurant/logy,25.0356024,121.5532054,3
"5F, Bellavita, 28 Songren Road, Xinyi District, Taipei, 110, Taiwan",2 Stars MICHELIN,Taipei,Taiwan,French Contemporary,"Taipei, Taiwan",L'Atelier de Joël Robuchon,886287292628,$$$$,https://guide.michelin.com/en/taipei-region/taipei/restaurant/l-atelier-de-joel-robuchon550759,25.039609,121.56814,4
"802 Zhonghua 5th Road, Cianjhen District, Kaohsiung, Taiwan",2 Stars MICHELIN,Kaohsiung,Taiwan,Modern Cuisine,"Kaohsiung, Taiwan",Liberté,88673347810,$$$$,https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/liberte-1197509,22.6061726,120.3051891,4
"301, Lequn 3rd Road, Zhongshan District, Taipei, 104, Taiwan",2 Stars MICHELIN,Taipei,Taiwan,Innovative,"Taipei, Taiwan",RAW,886285015800,$$$$,https://guide.michelin.com/en/taipei-region/taipei/restaurant/raw,25.0827948,121.5594375,4
"1320 E. 7th St., Ste. 126, Los Angeles, 90021, USA",2 Stars MICHELIN,Los Angeles,USA,"Japanese, Seafood","Los Angeles, USA",Hayato,,$$$$,https://guide.michelin.com/en/california/us-los-angeles/restaurant/hayato,34.0338072,-118.2418788,4
"3859 Piedmont Ave., Oakland, 94611, USA",2 Stars MICHELIN,Oakland,USA,Contemporary,"Oakland, USA",Commis,15106533902,$$$$,https://guide.michelin.com/en/california/oakland/restaurant/commis,37.8246825,-122.254846,4
"3455 S. Overland Ave., Los Angeles, 90034, USA",2 Stars MICHELIN,Los Angeles,USA,"Japanese, Contemporary","Los Angeles, USA",n/naka,13108366252,$$$$,https://guide.michelin.com/en/california/us-los-angeles/restaurant/n-naka,34.02526,-118.41206,4
"1722 Sacramento St., San Francisco, 94109, USA",2 Stars MICHELIN,San Francisco,USA,"Italian, Contemporary","San Francisco, USA",Acquerello,14155675432,$$$$,https://guide.michelin.com/en/california/san-francisco/restaurant/acquerello,37.79167,-122.42131,4
"5955 Melrose Ave., Hollywood, 90038, USA",2 Stars MICHELIN,Hollywood,USA,Seafood,"Hollywood, USA",Providence,13234604170,$$$$,https://guide.michelin.com/en/california/hollywood/restaurant/providence,34.083576,-118.3301829,4
"1085 Mission St., San Francisco, 94103, USA",2 Stars MICHELIN,San Francisco,USA,"Contemporary, American","San Francisco, USA",Birdsong,14153699161,$$$$,https://guide.michelin.com/en/california/san-francisco/restaurant/birdsong,37.779495,-122.41048,4
"609 N. La Cienega Blvd., West Hollywood, 90069, USA",2 Stars MICHELIN,West Hollywood,USA,"Japanese, Sushi","West Hollywood, USA",Sushi Ginza Onodera,13237927776,$$$$,https://guide.michelin.com/en/california/west-hollywood/restaurant/sushi-ginza-onodera-559850,34.082251,-118.3766888,4
"178 Townsend St., San Francisco, 94107, USA",2 Stars MICHELIN,San Francisco,USA,"Californian, Contemporary","San Francisco, USA",Saison,14158287990,$$$$,https://guide.michelin.com/en/california/san-francisco/restaurant/saison,37.76327,-122.41543,4
"3416 19th St., San Francisco, 94110, USA",2 Stars MICHELIN,San Francisco,USA,"Contemporary, Modern Cuisine","San Francisco, USA",Lazy Bear,14158749921,$$$$,https://guide.michelin.com/en/california/san-francisco/restaurant/lazy-bear,37.7602404,-122.4196716,4
"355 11th St., San Francisco, 94103, USA",2 Stars MICHELIN,San Francisco,USA,"Mexican, Contemporary","San Francisco, USA",Californios,14157570994,$$$$,https://guide.michelin.com/en/california/san-francisco/restaurant/californios,37.7712406,-122.4131414,4
"1104 Wilshire Blvd., Santa Monica, 90401, USA",2 Stars MICHELIN,Santa Monica,USA,Modern French,"Santa Monica, USA",Mélisse,13103950881,$$$$,https://guide.michelin.com/en/california/santa-monica/restaurant/melisse,34.0245412,-118.4915829,4
"5600 CA-1, Elk, 95432, USA",2 Stars MICHELIN,Elk,USA,"Californian, Creative","Elk, USA",Harbor House,18007207474,$$$$,https://guide.michelin.com/en/california/elk/restaurant/harbor-house,39.135876,-123.719444,4
"3F, Mandarin Oriental Hotel, 389 Tianhe Road, Guangzhou, China Mainland",2 Stars MICHELIN,Guangzhou,China Mainland,Cantonese,"Guangzhou, China Mainland",Jiang by Chef Fei,862038088885,¥¥¥,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/jiang-by-chef-fei,23.137134,113.327867,3
"L514B, 5F, IGC Mall, 222 Xingmin Road, Guangzhou, China Mainland",2 Stars MICHELIN,Guangzhou,China Mainland,Cantonese,"Guangzhou, China Mainland",Imperial Treasure Fine Chinese Cuisine,862038856382,¥¥¥,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/imperial-treasure-fine-chinese-cuisine-559150,23.118473,113.326514,3
"2F, LN Garden Hotel, 368 Huanshi East Road, Guangzhou, China Mainland",2 Stars MICHELIN,Guangzhou,China Mainland,European Contemporary,"Guangzhou, China Mainland",Taian Table,8618565238265,¥¥¥¥,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/taian-table-1195975,23.138026,113.280695,4
"The Shoppes at Marina Bay Sands, Level 2 Dining, L2-03, 10 Bayfront Avenue, 018956, Singapore",2 Stars MICHELIN,Singapore,N/A,Japanese Contemporary,Singapore,Waku Ghin,6566888507,$$$$,https://guide.michelin.com/en/singapore-region/singapore/restaurant/waku-ghin,1.283175,103.8598,4
"84 Amoy Street, 069903, Singapore",2 Stars MICHELIN,Singapore,N/A,Innovative,Singapore,Cloudstreet,6565137868,$$$$,https://guide.michelin.com/en/singapore-region/singapore/restaurant/cloudstreet,1.280977,103.8470099,4
"9 Keong Saik Road, 089117, Singapore",2 Stars MICHELIN,Singapore,N/A,Innovative,Singapore,Thevar,6597508275,$$$,https://guide.michelin.com/en/singapore-region/singapore/restaurant/thevar,1.2795451,103.8414706,3
"Swissôtel The Stamford, Equinox Complex, Level 70, 2 Stamford Road, 178882, Singapore",2 Stars MICHELIN,Singapore,N/A,British Contemporary,Singapore,Jaan by Kirk Westaway,6568741488,$$$,https://guide.michelin.com/en/singapore-region/singapore/restaurant/jaan-by-kirk-westaway,1.293387,103.85314,3
"One Fullerton, #02-02A, 1 Fullerton Road, 049213, Singapore",2 Stars MICHELIN,Singapore,N/A,Sushi,Singapore,Shoukouwa,6564239939,$$$$,https://guide.michelin.com/en/singapore-region/singapore/restaurant/shoukouwa,1.2863698,103.854,4
"One Fullerton, #02-02B, 1 Fullerton Road, 049213, Singapore",2 Stars MICHELIN,Singapore,N/A,French Contemporary,Singapore,Saint Pierre,6564380887,$$$$,https://guide.michelin.com/en/singapore-region/singapore/restaurant/saint-pierre,1.2862377,103.854219,4
